order_id,order_date,channel,sku,quantity,unit_price,discount,customer_id,country,shipping_method
ORD-013637,2025-11-08,amazon,B0XS5B40FN,2,54.58,12.99,VH-C100000,NL,standard
ORD-013637,2025-11-08,amazon,B0W3L9K2TT,1,28.04,0.0,VH-C100000,NL,standard
ORD-013638,2025-11-11,marketplace,melamine_muffin_tray ,2,39.01,12.29,VH-C100999,DE,standard
ORD-013638,2025-11-11,marketplace,marbplat  ,3,68.27,18.94,VH-C100999,DE,standard
ORD-013639,2025-11-11,own_store,VH-1019,1,27.48,8.23,VH-C102079,NL,standard
ORD-013640,2025-11-13,amazon,B0HGZ5AHB5,1,48.44,12.41,VH-C100054,PL,express
ORD-013640,2025-11-13,amazon,B0LZTYNZMM,1,58.69,5.29,VH-C100054,PL,express
ORD-013640,2025-11-13,amazon,B00RADH5S3,1,58.11,0.0,VH-C100054,PL,express
ORD-013641,2025-11-29,own_store,VH-1085,1,28.5,0.0,VH-C101429,DE,express
ORD-013642,2025-11-19,amazon,B0MLAXK2E1,2,12.98,0.0,VH-C100103,IT,standard
ORD-013643,2025-11-24,own_store,VH-1029,1,32.53,14.1,VH-C102078,DE,standard
ORD-013644,2025-11-21,own_store,VH-1113,1,9.83,0.73,VH-C100553,DE,standard
ORD-013645,2025-11-12,own_store,VH-1015,1,119.72,36.77,VH-C100008,ES,standard
ORD-013646,2025-11-13,marketplace,vh terracotta frying pan  ,1,51.31,0.0,VH-C100418,FR,standard
ORD-013646,2025-11-13,marketplace,melamine_muffin_tray ,3,38.36,7.55,VH-C100418,FR,standard
ORD-013647,2025-11-12,marketplace,melamine-tumbler-set ,1,19.82,6.23,VH-C104170,PL,standard
ORD-013648,2025-11-11,own_store,VH-1049,1,68.65,15.38,VH-C103146,IE,standard
ORD-013649,2025-11-16,amazon,B0TRA8NLKK,1,112.68,37.69,VH-C100959,FR,express
ORD-013650,2025-11-19,marketplace,oak gril pan  ,1,70.65,7.11,VH-C100252,ES,express
ORD-013651,2025-11-17,amazon,B0TBF17EBH,1,44.4,0.0,VH-C100100,FR,standard
ORD-013652,2025-11-08,marketplace, coppapro ,1,19.98,0.0,VH-C101184,DE,standard
ORD-013652,2025-11-08,marketplace, acacia_tumbler_set ,2,26.17,0.0,VH-C101184,DE,standard
ORD-013653,2025-11-28,amazon,B0FBSP8LCU,1,24.26,0.0,VH-C101138,ES,standard
ORD-013653,2025-11-28,amazon,B01N7NW7US,2,40.03,11.68,VH-C101138,ES,standard
ORD-013654,2025-11-02,amazon,B0TRA8NLKK,1,114.86,38.24,VH-C106396,IT,express
ORD-013655,2025-11-05,amazon,B0XVBEPU7E,1,26.6,6.21,VH-C105002,ES,standard
ORD-013655,2025-11-05,amazon,B00710SNJ5,1,35.03,11.48,VH-C105002,ES,standard
ORD-013655,2025-11-05,amazon,B0NUXWWTXM,2,20.84,7.97,VH-C105002,ES,standard
ORD-013656,2025-11-28,amazon,B0UUZPWM7A,1,12.78,0.0,VH-C100121,FR,standard
ORD-013657,2025-11-25,amazon,B06AAM59LS,1,90.03,0.0,VH-C103812,DE,standard
ORD-013658,2025-11-10,amazon,B01FSLB5Q7,1,32.13,1.8,VH-C101377,BE,express
ORD-013658,2025-11-10,amazon,B0TBF17EBH,1,45.87,0.0,VH-C101377,BE,express
ORD-013658,2025-11-10,amazon,B0WXUN8SX9,1,78.38,16.63,VH-C101377,BE,express
ORD-013659,2025-11-20,marketplace,ceramic dinnr set 12 piece  ,3,56.9,0.0,VH-C100874,FR,standard
ORD-013660,2025-11-19,amazon,B00H6QEFH6,1,75.76,0.0,VH-C100233,FR,standard
ORD-013661,2025-11-25,marketplace, vh enamel tumbler set  ,1,20.71,5.78,VH-C105283,FR,standard
ORD-013661,2025-11-25,marketplace,marbplat  ,1,72.95,23.89,VH-C105283,FR,standard
ORD-013662,2025-11-24,amazon,B00RADH5S3,1,58.66,0.0,VH-C107089,NL,express
ORD-013663,2025-11-03,marketplace, borosilicate_frying_pan ,1,87.26,35.42,VH-C103830,FR,standard
ORD-013664,2025-11-09,own_store,VH-1057,3,81.84,0.0,VH-C102368,DE,express
ORD-013665,2025-11-12,own_store,VH-1048,1,10.19,0.0,VH-C100675,AT,express
ORD-013666,2025-11-04,amazon,B0TBXU1FDC,2,26.93,5.84,VH-C104246,NL,standard
ORD-013666,2025-11-04,amazon,B0HC6GKYNZ,2,30.25,2.23,VH-C104246,NL,standard
ORD-013666,2025-11-04,amazon,B0TBF17EBH,1,44.51,2.92,VH-C104246,NL,standard
ORD-013667,2025-11-08,amazon,B0MLAXK2E1,1,12.5,4.06,VH-C102784,DE,express
ORD-013668,2025-11-25,own_store,VH-1085,1,27.88,7.72,VH-C103706,DE,standard
ORD-013669,2025-11-15,own_store,VH-1071,1,143.42,51.54,VH-C100231,DE,standard
ORD-013669,2025-11-15,own_store,VH-1075,1,84.91,0.0,VH-C100231,DE,standard
ORD-013670,2025-11-19,marketplace,staisteestanmixe  ,1,66.93,0.0,VH-C106390,ES,standard
ORD-013670,2025-11-19,marketplace,vh stainless steel muffin tray  ,2,20.58,0.0,VH-C106390,ES,standard
ORD-013670,2025-11-19,marketplace, borosilicate-grill-pan  ,1,86.48,34.73,VH-C106390,ES,standard
ORD-013671,2025-11-24,marketplace,vh stainless steel muffin tray  ,1,20.71,4.06,VH-C104876,NL,standard
ORD-013672,2025-11-15,own_store,VH-1112,2,53.35,0.0,VH-C100951,AT,express
ORD-013672,2025-11-15,own_store,VH-1093,3,26.94,11.11,VH-C100951,AT,express
ORD-013673,2025-11-10,amazon,B0G9FTWQ6C,1,71.13,31.67,VH-C100691,FR,standard
ORD-013674,2025-11-27,amazon,B07YF2T8JE,1,42.14,5.59,VH-C101053,IT,express
ORD-013674,2025-11-27,amazon,B0XVBEPU7E,1,26.75,0.0,VH-C101053,IT,express
ORD-013675,2025-11-15,amazon,B0WXUN8SX9,4,75.31,5.48,VH-C100198,FR,standard
ORD-013676,2025-11-23,amazon,B0WXUN8SX9,1,73.01,21.23,VH-C101346,SE,standard
ORD-013676,2025-11-23,amazon,B0L1F47G91,1,38.64,0.0,VH-C101346,SE,standard
ORD-013676,2025-11-23,amazon,B0HGZ5AHB5,1,48.17,3.63,VH-C101346,SE,standard
ORD-013677,2025-11-09,own_store,VH-1093,1,28.1,0.0,VH-C100805,DE,standard
ORD-013677,2025-11-09,own_store,VH-1019,1,27.55,0.0,VH-C100805,DE,standard
ORD-013678,2025-11-09,amazon,B00RADH5S3,2,58.67,14.7,VH-C100537,DE,express
ORD-013678,2025-11-09,amazon,B044FDSE6A,1,23.13,7.56,VH-C100537,DE,express
ORD-013678,2025-11-09,amazon,B0QBC8YR1R,1,22.21,0.0,VH-C100537,DE,express
ORD-013678,2025-11-09,amazon,B0S1TJJESE,4,55.62,6.71,VH-C100537,DE,express
ORD-013679,2025-11-14,own_store,VH-1109,3,32.07,6.65,VH-C103475,NL,standard
ORD-013680,2025-11-14,amazon,B00H6QEFH6,1,75.56,0.0,VH-C100090,FR,standard
ORD-013680,2025-11-14,amazon,B04CU9MZTG,1,13.94,2.6,VH-C100090,FR,standard
ORD-013680,2025-11-14,amazon,B0WXUN8SX9,1,78.6,0.0,VH-C100090,FR,standard
ORD-013681,2025-11-23,own_store,VH-1073,1,66.59,21.35,VH-C103847,DE,standard
ORD-013681,2025-11-23,own_store,VH-1113,1,10.42,3.84,VH-C103847,DE,standard
ORD-013682,2025-11-18,amazon,B01V4ZLB05,1,70.59,0.0,VH-C100425,SE,standard
ORD-013683,2025-11-06,own_store,VH-1016,1,42.23,0.0,VH-C101090,IT,standard
ORD-013684,2025-11-16,amazon,B0L1F47G91,1,35.59,2.6,VH-C105310,BE,express
ORD-013685,2025-11-29,own_store,VH-1039,1,30.91,10.45,VH-C100865,DE,standard
ORD-013685,2025-11-29,own_store,VH-1085,1,27.37,4.46,VH-C100865,DE,standard
ORD-013686,2025-11-04,amazon,B0TBF17EBH,1,43.75,10.29,VH-C101095,DE,standard
ORD-013687,2025-11-29,amazon,B0ZQ6DWCXF,1,81.3,0.0,VH-C102171,FR,standard
ORD-013688,2025-11-24,own_store,VH-1034,2,45.04,17.8,VH-C101389,DE,standard
ORD-013689,2025-11-29,amazon,B0HC6GKYNZ,1,33.11,10.0,VH-C100613,DE,standard
ORD-013690,2025-11-11,own_store,VH-1031,1,62.89,20.93,VH-C100135,DE,express
ORD-013690,2025-11-11,own_store,VH-1004,1,33.31,0.0,VH-C100135,DE,express
ORD-013690,2025-11-11,own_store,VH-1039,2,31.99,9.87,VH-C100135,DE,express
ORD-013690,2025-11-11,own_store,VH-1038,1,116.23,7.98,VH-C100135,DE,express
ORD-013691,2025-11-26,amazon,B0GKVZ8140,1,15.45,0.0,VH-C100501,NL,standard
ORD-013692,2025-11-08,marketplace, glasstorjarsetof6  ,1,35.32,8.89,VH-C101820,ES,standard
ORD-013692,2025-11-08,marketplace,vh bamboo kitchen utensil set  ,1,22.15,8.48,VH-C101820,ES,standard
ORD-013692,2025-11-08,marketplace, cerapantbox ,1,31.74,0.0,VH-C101820,ES,standard
ORD-013692,2025-11-08,marketplace, vh bamboo storage jar  ,1,55.31,0.0,VH-C101820,ES,standard
ORD-013693,2025-11-29,marketplace, borosilicate_frying_pan  ,1,90.91,0.0,VH-C104699,IT,standard
ORD-013693,2025-11-29,marketplace, acacia_tumbler_set  ,1,27.08,5.77,VH-C104699,IT,standard
ORD-013693,2025-11-29,marketplace, vh bamboo turner ,1,8.02,0.0,VH-C104699,IT,standard
ORD-013694,2025-11-25,own_store,VH-1055,1,109.94,0.0,VH-C101691,DE,express
ORD-013695,2025-11-03,amazon,B0GKVZ8140,2,15.32,5.82,VH-C103070,IT,standard
ORD-013696,2025-11-24,marketplace, vh bamboo storage jar ,4,54.21,24.15,VH-C105412,IT,standard
ORD-013697,2025-11-04,marketplace, vh glass storage jar set of 6 ,1,36.3,4.39,VH-C103402,BE,standard
ORD-013698,2025-11-17,amazon,B0PFWXAFNA,1,8.44,3.32,VH-C100751,FR,standard
ORD-013698,2025-11-17,amazon,B0R6SMCWAT,1,21.68,9.15,VH-C100751,FR,standard
ORD-013699,2025-11-23,amazon,B0TE7M6JWU,1,28.42,0.0,VH-C100147,DE,standard
ORD-013700,2025-11-06,own_store,VH-1009,1,24.94,2.77,VH-C100251,BE,standard
ORD-013700,2025-11-06,own_store,VH-1119,2,15.31,6.24,VH-C100251,BE,standard
ORD-013700,2025-11-06,own_store,VH-1097,1,25.54,0.0,VH-C100251,BE,standard
ORD-013700,2025-11-06,own_store,VH-1058,1,29.23,9.68,VH-C100251,BE,standard
ORD-013701,2025-11-27,marketplace,enamel_frying_pan ,1,65.78,23.25,VH-C101382,IT,standard
ORD-013701,2025-11-27,marketplace, vh glass storage jar set of 6  ,1,37.33,5.27,VH-C101382,IT,standard
ORD-013702,2025-11-06,amazon,B0CVL56XRT,1,23.52,0.0,VH-C100064,DE,standard
ORD-013703,2025-11-10,amazon,B076GJU5HA,1,34.54,0.0,VH-C102134,IT,standard
ORD-013704,2025-11-29,amazon,B0TE7M6JWU,1,29.79,0.0,VH-C101256,FR,standard
ORD-013705,2025-11-08,amazon,B0C7PHW57Y,1,18.65,8.21,VH-C100015,FR,standard
ORD-013706,2025-11-13,amazon,B076GJU5HA,1,33.7,9.27,VH-C100338,FR,express
ORD-013706,2025-11-13,amazon,B0UUZPWM7A,2,12.54,1.05,VH-C100338,FR,express
ORD-013707,2025-11-23,own_store,VH-1024,1,25.74,0.0,VH-C104296,BE,express
ORD-013708,2025-11-07,own_store,VH-1045,3,35.65,0.0,VH-C100008,DE,standard
ORD-013709,2025-11-23,own_store,VH-1070,2,109.73,31.43,VH-C100237,AT,standard
ORD-013710,2025-11-16,own_store,VH-1092,1,38.8,56.07,VH-C105845,BE,standard
ORD-013711,2025-11-07,amazon,B0HK5F3DG1,2,6.69,0.65,VH-C101676,AT,express
ORD-013712,2025-11-26,amazon,B0U862BR2Y,1,21.44,1.97,VH-C104141,BE,express
ORD-013712,2025-11-26,amazon,B01FSLB5Q7,1,29.92,10.26,VH-C104141,BE,express
ORD-013712,2025-11-26,amazon,B0NTQBZ4V2,1,21.17,0.0,VH-C104141,BE,express
ORD-013713,2025-11-06,own_store,VH-1032,2,17.57,6.34,VH-C101472,DE,standard
ORD-013714,2025-11-14,marketplace, stoneware_pantry_box  ,1,16.06,2.68,VH-C100664,IT,express
ORD-013714,2025-11-14,marketplace, staisteestanmixe  ,1,72.57,0.0,VH-C100664,IT,express
ORD-013714,2025-11-14,marketplace, enamel-ladle ,2,21.83,0.0,VH-C100664,IT,express
ORD-013714,2025-11-14,marketplace, marbturn  ,1,27.47,0.0,VH-C100664,IT,express
ORD-013715,2025-11-08,marketplace, vh linen frying pan  ,1,98.7,0.0,VH-C101680,FR,standard
ORD-013715,2025-11-08,marketplace,melamine-tumbler-set ,1,19.98,0.0,VH-C101680,FR,standard
ORD-013716,2025-11-18,own_store,VH-1034,1,43.83,7.76,VH-C101962,DE,standard
ORD-013717,2025-11-03,marketplace,copper-pasta-bowl-set ,1,71.58,8.52,VH-C104855,PL,express
ORD-013718,2025-11-17,own_store,VH-1053,1,52.84,21.73,VH-C105403,DE,standard
ORD-013718,2025-11-17,own_store,VH-1029,1,33.39,0.0,VH-C105403,DE,standard
ORD-013719,2025-11-27,marketplace,vh acacia platter  ,2,23.13,0.0,VH-C100864,IT,standard
ORD-013720,2025-11-16,own_store,VH-1058,1,28.4,0.0,VH-C100860,ES,standard
ORD-013720,2025-11-16,own_store,VH-1113,1,10.12,1.12,VH-C100860,ES,standard
ORD-013721,2025-11-26,own_store,VH-1058,2,27.99,0.0,VH-C100040,DE,standard
ORD-013722,2025-11-24,own_store,VH-1024,3,24.26,8.07,VH-C102320,PL,standard
ORD-013723,2025-11-02,marketplace,vh bamboo storage jar  ,1,54.53,0.0,VH-C101634,IT,express
ORD-013723,2025-11-02,marketplace,borosilicate-spatula-set ,1,17.57,0.0,VH-C101634,IT,express
ORD-013723,2025-11-02,marketplace,vh melamine grill pan ,3,59.76,7.92,VH-C101634,IT,express
ORD-013724,2025-11-27,own_store,VH-1053,1,52.18,0.0,VH-C100966,DE,express
ORD-013725,2025-11-11,amazon,B0HK5F3DG1,1,6.38,2.75,VH-C100487,NL,express
ORD-013726,2025-11-18,own_store,VH-1054,1,34.14,13.29,VH-C101027,FR,standard
ORD-013726,2025-11-18,own_store,VH-1053,1,50.66,0.0,VH-C101027,FR,standard
ORD-013726,2025-11-18,own_store,VH-1067,1,81.82,0.0,VH-C101027,FR,standard
ORD-013727,2025-11-18,amazon,B0L1F47G91,1,37.77,14.2,VH-C100004,BE,standard
ORD-013727,2025-11-18,amazon,B0WXUN8SX9,1,77.94,0.0,VH-C100004,BE,standard
ORD-013728,2025-11-29,amazon,B0XVBEPU7E,1,27.78,1.88,VH-C101123,DE,standard
ORD-013728,2025-11-29,amazon,B0QFTM3WML,1,67.9,20.85,VH-C101123,DE,standard
ORD-013729,2025-11-08,marketplace,vh acacia hand blender  ,1,69.9,15.23,VH-C100394,FR,express
ORD-013730,2025-11-27,amazon,B00RADH5S3,1,60.47,5.18,VH-C100625,DE,standard
ORD-013730,2025-11-27,amazon,B077TNVM8B,2,120.23,20.9,VH-C100625,DE,standard
ORD-013730,2025-11-27,amazon,B02ZXK0X7U,3,76.18,16.51,VH-C100625,DE,standard
ORD-013730,2025-11-27,amazon,B0QT3U9PL7,1,32.26,13.8,VH-C100625,DE,standard
ORD-013731,2025-11-16,marketplace, cast-iron-casserole-5l ,3,43.59,2.95,VH-C103423,DE,express
ORD-013732,2025-11-01,marketplace,vh enamel tumbler set  ,1,20.55,8.89,VH-C100425,FR,standard
ORD-013732,2025-11-01,marketplace,cast_iron_loaf_tin ,1,34.26,0.0,VH-C100425,FR,standard
ORD-013732,2025-11-01,marketplace,ceramic dinnr set 12 piece ,1,57.02,5.67,VH-C100425,FR,standard
ORD-013733,2025-11-19,amazon,B0HGZ5AHB5,1,45.36,16.92,VH-C101281,PL,express
ORD-013734,2025-11-24,own_store,VH-1019,1,28.58,2.52,VH-C101442,DE,express
ORD-013735,2025-11-08,marketplace, borocaniset  ,1,55.26,20.89,VH-C102074,DE,express
ORD-013736,2025-11-12,own_store,VH-1092,1,38.01,0.0,VH-C100980,DE,express
ORD-013737,2025-11-13,amazon,B0WXUN8SX9,1,74.38,23.11,VH-C100318,PL,standard
ORD-013738,2025-11-27,own_store,VH-1029,2,32.56,0.0,VH-C107471,DE,standard
ORD-013738,2025-11-27,own_store,VH-1022,1,25.5,0.0,VH-C107471,DE,standard
ORD-013738,2025-11-27,own_store,VH-1108,1,149.5,0.0,VH-C107471,DE,standard
ORD-013738,2025-11-27,own_store,VH-1035,1,48.64,0.0,VH-C107471,DE,standard
ORD-013739,2025-11-07,amazon,B0TE7M6JWU,1,30.84,13.1,VH-C101932,FR,standard
ORD-013739,2025-11-07,amazon,B0TBXU1FDC,2,26.96,0.0,VH-C101932,FR,standard
ORD-013739,2025-11-07,amazon,B0CVL56XRT,1,24.77,11.0,VH-C101932,FR,standard
ORD-013740,2025-11-07,own_store,VH-1096,1,62.11,22.85,VH-C107346,ES,express
ORD-013741,2025-11-18,amazon,B0UUZPWM7A,1,12.92,3.94,VH-C102136,IT,standard
ORD-013741,2025-11-18,amazon,B0QFTM3WML,1,70.85,17.57,VH-C102136,IT,standard
ORD-013741,2025-11-18,amazon,B06TDAT9ZQ,1,124.99,6.5,VH-C102136,IT,standard
ORD-013741,2025-11-18,amazon,B0D27V1BVA,1,74.81,10.03,VH-C102136,IT,standard
ORD-013742,2025-11-17,amazon,B00RADH5S3,1,58.9,19.89,VH-C103989,FR,express
ORD-013743,2025-11-14,amazon,B00RADH5S3,1,58.09,0.0,VH-C105046,DE,standard
ORD-013743,2025-11-14,amazon,B0WXUN8SX9,1,75.72,0.0,VH-C105046,DE,standard
ORD-013743,2025-11-14,amazon,B0TBF17EBH,2,44.54,4.76,VH-C105046,DE,standard
ORD-013744,2025-11-08,own_store,VH-1024,2,24.36,0.0,VH-C100432,SE,standard
ORD-013745,2025-11-19,amazon,B06AAM59LS,2,93.89,30.6,VH-C104502,BE,standard
ORD-013745,2025-11-19,amazon,B0G9FTWQ6C,1,70.47,31.32,VH-C104502,BE,standard
ORD-013746,2025-11-11,marketplace, marble_placemat_set  ,1,27.16,35.51,VH-C103998,FR,express
ORD-013747,2025-11-18,amazon,B0UUZPWM7A,1,12.6,5.31,VH-C100849,FR,standard
ORD-013748,2025-11-21,own_store,VH-1057,2,90.25,0.0,VH-C100526,DE,express
ORD-013749,2025-11-18,amazon,B0TBF17EBH,1,43.73,5.55,VH-C101643,ES,standard
ORD-013750,2025-11-24,amazon,B0JJCQQ73Q,1,41.42,0.0,VH-C100998,FR,express
ORD-013751,2025-11-26,marketplace,ceramic dinnr set 12 piece  ,1,57.94,0.0,VH-C105637,ES,standard
ORD-013751,2025-11-26,marketplace,ceraplacset  ,1,26.99,3.06,VH-C105637,ES,standard
ORD-013751,2025-11-26,marketplace,marbturn ,2,28.95,0.0,VH-C105637,ES,standard
ORD-013752,2025-11-24,own_store,VH-1001,1,90.71,39.75,VH-C100100,DE,standard
ORD-013753,2025-11-21,marketplace, acacsauc ,1,109.01,0.0,VH-C103389,IT,standard
ORD-013754,2025-11-09,amazon,B0L1F47G91,1,35.65,11.95,VH-C101334,NL,express
ORD-013754,2025-11-09,amazon,B09VH9SRSS,1,9.81,3.38,VH-C101334,NL,express
ORD-013754,2025-11-09,amazon,B0HK5F3DG1,1,6.51,1.08,VH-C101334,NL,express
ORD-013755,2025-11-17,own_store,VH-1024,1,24.89,3.14,VH-C101106,DE,express
ORD-013756,2025-11-12,amazon,B0NUXWWTXM,1,20.81,0.0,VH-C100752,DE,standard
ORD-013757,2025-11-17,amazon,B0BW9EFX8S,1,60.33,11.88,VH-C104966,DE,express
ORD-013758,2025-11-22,marketplace,borocaniset ,1,54.15,12.33,VH-C100756,FR,express
ORD-013759,2025-11-19,amazon,B0TBXU1FDC,1,28.48,0.0,VH-C100191,IT,standard
ORD-013759,2025-11-19,amazon,B0QRL5NZ0E,1,48.08,0.0,VH-C100191,IT,standard
ORD-013760,2025-11-11,amazon,B0TE7M6JWU,1,30.32,0.0,VH-C103808,DE,standard
ORD-013761,2025-11-14,marketplace, vh cast iron grill pan ,1,125.15,39.2,VH-C101624,FR,standard
ORD-013762,2025-11-24,amazon,B044FDSE6A,2,24.23,0.0,VH-C101060,IT,standard
ORD-013763,2025-11-25,amazon,B0S1TJJESE,1,59.68,24.27,VH-C101098,DE,standard
ORD-013763,2025-11-25,amazon,B0YZNEKZT7,1,33.08,0.0,VH-C101098,DE,standard
ORD-013764,2025-11-28,amazon,B0WXUN8SX9,2,72.78,0.0,VH-C101265,DE,standard
ORD-013764,2025-11-28,amazon,B00710SNJ5,1,36.0,0.0,VH-C101265,DE,standard
ORD-013764,2025-11-28,amazon,B0ZM4P1CPY,1,68.06,0.0,VH-C101265,DE,standard
ORD-013764,2025-11-28,amazon,B0R6SMCWAT,1,21.29,0.0,VH-C101265,DE,standard
ORD-013765,2025-11-09,own_store,VH-1057,1,87.05,33.68,VH-C103959,AT,express
ORD-013765,2025-11-09,own_store,VH-1009,1,25.93,0.0,VH-C103959,AT,express
ORD-013765,2025-11-09,own_store,VH-1022,3,25.07,7.59,VH-C103959,AT,express
ORD-013766,2025-11-20,amazon,B00RADH5S3,1,57.97,0.0,VH-C100460,DE,standard
ORD-013767,2025-11-09,amazon,B0NTQBZ4V2,2,21.62,0.0,VH-C107017,BE,express
ORD-013767,2025-11-09,amazon,B0HGZ5AHB5,2,47.2,0.0,VH-C107017,BE,express
ORD-013767,2025-11-09,amazon,B0TE7M6JWU,1,30.2,8.77,VH-C107017,BE,express
ORD-013768,2025-11-16,amazon,B01V4ZLB05,3,71.22,0.0,VH-C100414,NL,standard
ORD-013769,2025-11-07,own_store,VH-1064,1,78.83,0.0,VH-C102625,ES,standard
ORD-013769,2025-11-07,own_store,VH-1073,2,68.47,0.0,VH-C102625,ES,standard
ORD-013770,2025-11-04,own_store,VH-1113,1,10.3,4.36,VH-C101493,AT,standard
ORD-013771,2025-11-02,amazon,B00E7ZCXW5,2,109.83,23.83,VH-C101199,NL,standard
ORD-013772,2025-11-15,amazon,B0WXUN8SX9,1,72.31,0.0,VH-C104623,DE,express
ORD-013772,2025-11-15,amazon,B044FDSE6A,2,24.05,0.0,VH-C104623,DE,express
ORD-013773,2025-11-04,own_store,VH-1071,1,139.94,21.9,VH-C100984,DE,express
ORD-013773,2025-11-04,own_store,VH-1034,1,43.7,14.95,VH-C100984,DE,express
ORD-013774,2025-11-10,own_store,VH-1087,1,35.66,5.9,VH-C101704,IT,express
ORD-013774,2025-11-10,own_store,VH-1044,1,74.74,24.42,VH-C101704,IT,express
ORD-013775,2025-11-25,own_store,VH-1072,1,71.68,31.25,VH-C100179,IE,express
ORD-013776,2025-11-13,own_store,VH-1025,2,49.41,16.81,VH-C102296,DE,express
ORD-013776,2025-11-13,own_store,VH-1052,3,79.04,0.0,VH-C102296,DE,express
ORD-013776,2025-11-13,own_store,VH-1096,1,60.35,14.88,VH-C102296,DE,express
ORD-013777,2025-11-24,amazon,B044FDSE6A,2,24.19,6.77,VH-C103229,FR,standard
ORD-013778,2025-11-12,amazon,B0KWHTZDZV,1,81.2,21.12,VH-C104299,ES,express
ORD-013778,2025-11-12,amazon,B06TDAT9ZQ,1,116.41,9.25,VH-C104299,ES,express
ORD-013779,2025-11-23,amazon,B0W8N8XWYK,1,25.98,0.0,VH-C104068,ES,express
ORD-013779,2025-11-23,amazon,B0R6SMCWAT,1,20.73,0.0,VH-C104068,ES,express
ORD-013780,2025-11-26,amazon,B0D27V1BVA,1,72.1,8.02,VH-C101749,ES,express
ORD-013780,2025-11-26,amazon,B0WXUN8SX9,1,74.0,0.0,VH-C101749,ES,express
ORD-013781,2025-11-21,amazon,B0WXUN8SX9,1,76.05,0.0,VH-C105602,FR,standard
ORD-013782,2025-11-07,amazon,B0N4R752V5,2,100.65,16.23,VH-C103279,PL,express
ORD-013782,2025-11-07,amazon,B0WXUN8SX9,1,76.58,34.19,VH-C103279,PL,express
ORD-013783,2025-11-09,marketplace, cast_iron_baking_sheet  ,1,16.13,1.04,VH-C101319,IT,express
ORD-013784,2025-11-20,amazon,B04BS1RFN3,1,29.74,7.44,VH-C100103,NL,express
ORD-013784,2025-11-20,amazon,B0HGZ5AHB5,1,44.89,0.0,VH-C100103,NL,express
ORD-013784,2025-11-20,amazon,B0P5C1VXW0,1,24.58,10.43,VH-C100103,NL,express
ORD-013785,2025-11-27,amazon,B09VH9SRSS,1,9.07,1.41,VH-C102622,DE,standard
ORD-013786,2025-11-11,own_store,VH-1009,1,25.06,0.0,VH-C100775,SE,standard
ORD-013787,2025-11-28,marketplace, vh acacia hand blender ,1,67.66,12.19,VH-C104041,FR,standard
ORD-013787,2025-11-28,marketplace,bamboo-cake-tin ,4,22.26,4.82,VH-C104041,FR,standard
ORD-013787,2025-11-28,marketplace, melamine saucpan  ,1,121.72,0.0,VH-C104041,FR,standard
ORD-013788,2025-11-05,own_store,VH-1111,1,17.68,0.89,VH-C101544,DE,standard
ORD-013788,2025-11-05,own_store,VH-1025,1,46.64,6.31,VH-C101544,DE,standard
ORD-013789,2025-11-12,own_store,VH-1060,3,44.85,18.71,VH-C100069,PL,standard
ORD-013790,2025-11-21,marketplace, vh acacia hand blender  ,1,66.8,7.51,VH-C102320,FR,standard
ORD-013790,2025-11-21,marketplace, marbturn ,1,29.0,6.59,VH-C102320,FR,standard
ORD-013790,2025-11-21,marketplace, vh linen frying pan ,1,95.74,0.0,VH-C102320,FR,standard
ORD-013790,2025-11-21,marketplace,staisteestanmixe  ,1,72.7,0.0,VH-C102320,FR,standard
ORD-013791,2025-11-19,own_store,VH-1008,1,47.76,0.0,VH-C100569,SE,express
ORD-013792,2025-11-17,amazon,B0NTQBZ4V2,1,20.61,4.78,VH-C100178,DE,standard
ORD-013793,2025-11-19,amazon,B00RADH5S3,2,59.05,8.77,VH-C104257,NL,standard
ORD-013793,2025-11-19,amazon,B0WXUN8SX9,1,74.94,33.69,VH-C104257,NL,standard
ORD-013794,2025-11-16,own_store,VH-1087,1,35.44,0.0,VH-C103848,BE,standard
ORD-013795,2025-11-10,amazon,B0XVBEPU7E,1,29.01,10.65,VH-C105993,ES,standard
ORD-013796,2025-11-27,marketplace, borosilicate-food-chopper ,3,46.26,10.54,VH-C104564,FR,standard
ORD-013796,2025-11-27,marketplace, vh melamine grill pan  ,3,61.13,12.0,VH-C104564,FR,standard
ORD-013796,2025-11-27,marketplace,borosilicate-grill-pan ,3,85.3,27.06,VH-C104564,FR,standard
ORD-013797,2025-11-15,amazon,B0FBSP8LCU,1,22.99,0.0,VH-C100842,DE,express
ORD-013797,2025-11-15,amazon,B0JJCQQ73Q,1,41.35,12.81,VH-C100842,DE,express
ORD-013797,2025-11-15,amazon,B0WXUN8SX9,1,78.64,0.0,VH-C100842,DE,express
ORD-013798,2025-11-11,own_store,VH-1061,1,71.37,0.0,VH-C100063,BE,standard
ORD-013799,2025-11-11,own_store,VH-1113,2,10.35,3.21,VH-C100071,DE,standard
ORD-013800,2025-11-08,marketplace, borosilicate-spatula-set ,1,18.9,0.0,VH-C101971,IT,standard
ORD-013800,2025-11-08,marketplace, acacia_placemat_set ,2,23.54,6.06,VH-C101971,IT,standard
ORD-013801,2025-11-05,marketplace,cermic pasta bowl set ,1,72.5,10.63,VH-C100017,DE,express
ORD-013801,2025-11-05,marketplace,vh terracotta frying pan ,1,54.49,0.0,VH-C100017,DE,express
